"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"80","In this episode of our podcast #180Degrees, homeowner Francis Clauson shares his fascinating story of building a ho… https://t.co/8e8INQeY5q",FALSE,6,NA,2021-04-06 12:34:02,TRUE,NA,"1379412077538902016",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",3,FALSE,FALSE,NA,NA
"81","RT @3CEAgency: The 3cea One Stop Shop Home Retrofit Service provides you with a hassle-free journey to achieving an energy efficient home 🏡…",FALSE,0,NA,2021-04-06 11:53:43,FALSE,NA,"1379401931467194369",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wexfordcoco",4,TRUE,FALSE,NA,NA
"82","@SEAI_ie Does this book have a chapter on the child slave labour used to mine the materials for making the batteries in electric cars ??",FALSE,5,"SEAI_ie",2021-04-06 11:38:45,FALSE,"1375044301781078019","1379398168056635393","377404515","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marco_030881",1,FALSE,FALSE,NA,NA
"83","Order your XC40 Recharge before June 30th to avail of the €5,000 SEAI Grant.

https://t.co/l7h5liqUz1 https://t.co/7L8Vua2uMW",FALSE,1,NA,2021-04-06 11:35:10,FALSE,NA,"1379397262783184899",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Volvo_Finlay",1,FALSE,FALSE,NA,NA
"84","RT @SEAI_ie: Sign up to our mailing list and learn about using sustainable energy in your home, community or business. Hear about our work…",FALSE,0,NA,2021-04-06 11:32:33,FALSE,NA,"1379396606504624131",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gloria_callinan",3,TRUE,FALSE,NA,NA
"85","RT @SEAI_ie: Climate SOS is an adventure storybook that follows four kids (and one dog) who are focused on exploring sustainable energy and…",FALSE,0,NA,2021-04-06 11:29:10,FALSE,NA,"1379395756088561665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reddy_agnes",17,TRUE,FALSE,NA,NA
"86","@mwiiiinga @RIAIOnline @opwireland @SEAI_ie Hi there, the event is up on YouTube now and Ciaran gives the opening a… https://t.co/lc6kFX0nT9",FALSE,1,"mwiiiinga",2021-04-06 11:21:29,TRUE,"1368954366368116745","1379393819209302016","2911288306","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","austria_in_ie",0,FALSE,FALSE,NA,NA
"87","The 3cea One Stop Shop Home Retrofit Service provides you with a hassle-free journey to achieving an energy efficie… https://t.co/vgX3sntfKh",FALSE,10,NA,2021-04-06 11:13:21,TRUE,NA,"1379391772783153157",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","3CEAgency",4,FALSE,FALSE,NA,NA
"88","RT @SEAI_ie: Ireland's leading business to business sustainable event, the SEAI Energy Show is back! Join us for a virtual 2 Day event on W…",FALSE,0,NA,2021-04-06 10:32:54,FALSE,NA,"1379381596214546440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TomEHalpin",2,TRUE,FALSE,NA,NA
"89","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy Agreed.. nice link here in the comments section of your… https://t.co/exPeZutnCC",FALSE,2,"MikeWTweets",2021-04-06 10:24:18,TRUE,"1379118614796722177","1379379432314535936","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"90","RT @FarmSafely: SEAI Energy Show Goes Online For 2021 This Month

https://t.co/JOoLhmCXh1

#SEAI #Renewables #Energy #Virtual",FALSE,0,NA,2021-04-06 10:05:04,FALSE,NA,"1379374588673585155",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GardaPost",2,TRUE,FALSE,NA,NA
"91","RT @FarmSafely: SEAI Energy Show Goes Online For 2021 This Month

https://t.co/JOoLhmCXh1

#SEAI #Renewables #Energy #Virtual",FALSE,0,NA,2021-04-06 09:47:40,FALSE,NA,"1379370209270771715",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CouncilJournal",2,TRUE,FALSE,NA,NA
"92","Cut to incentive scheme for some electric, hybrid cars from July. 

Contact us today for your EV Charging needs 
Ca… https://t.co/TEEOW455wC",FALSE,0,NA,2021-04-06 09:35:30,TRUE,NA,"1379367149135876096",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ePowerIreland",0,FALSE,FALSE,NA,NA
"93","SEAI Energy Show Goes Online For 2021 This Month

https://t.co/JOoLhmCXh1

#SEAI #Renewables #Energy #Virtual",FALSE,0,NA,2021-04-06 09:29:32,FALSE,NA,"1379365648485220354",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","FarmSafely",2,FALSE,FALSE,NA,NA
"94","Sign up to our mailing list and learn about using sustainable energy in your home, community or business. Hear abou… https://t.co/X6OcP7lRK8",FALSE,2,NA,2021-04-06 09:27:01,TRUE,NA,"1379365012943343617",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",3,FALSE,FALSE,NA,NA
"95","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy There’ll be another Tynwald approved pricing/finance str… https://t.co/F6k77HBNyP",FALSE,0,"MikeWTweets",2021-04-06 08:56:24,TRUE,"1379353160024780801","1379357311634972674","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"96","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy ...beyond that as the climate changes require it.",FALSE,0,"breeshasdad",2021-04-06 08:39:55,FALSE,"1379146758060699648","1379353160024780801","1092819038","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"97","RT @SEAI_ie: Climate SOS is an adventure storybook that follows four kids (and one dog) who are focused on exploring sustainable energy and…",FALSE,0,NA,2021-04-06 08:35:35,FALSE,NA,"1379352072391393281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pgdiplaura",17,TRUE,FALSE,NA,NA
"98","@Marcusdstewart @IrishTimes @Greenpeace @GreenpeaceEU We have enough coastline to produce all of our needed electri… https://t.co/iZHvHIFJez",FALSE,1,"Marcusdstewart",2021-04-06 07:57:05,TRUE,"1379330673694105600","1379342381867274242","3029057830","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Starabara",0,FALSE,FALSE,NA,NA
"99","RT @SEAI_ie: Ireland's leading business to business sustainable event, the SEAI Energy Show is back! Join us for a virtual 2 Day event on W…",FALSE,0,NA,2021-04-06 07:45:08,FALSE,NA,"1379339375079796736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","koresystem",2,TRUE,FALSE,NA,NA
"100","Ireland's leading business to business sustainable event, the SEAI Energy Show is back! Join us for a virtual 2 Day… https://t.co/RLiewHmUqb",FALSE,3,NA,2021-04-06 07:20:01,TRUE,NA,"1379333053240205312",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",2,FALSE,FALSE,NA,NA
"101","We're #recruiting for lots of exciting new roles across many of our programme areas. Apply now:… https://t.co/CGWdpSxU9O",FALSE,0,NA,2021-04-06 06:56:04,TRUE,NA,"1379327024800616448",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",0,FALSE,FALSE,NA,NA
"102","RT @SEAI_ie: Anyone interested in sustainable energy and climate action will enjoy navigating through our energy data portal! Explore energ…",FALSE,0,NA,2021-04-06 05:46:08,FALSE,NA,"1379309426675494913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClaneEnergy",8,TRUE,FALSE,NA,NA
"103","RT @SEAI_ie: Climate SOS is an adventure storybook that follows four kids (and one dog) who are focused on exploring sustainable energy and…",FALSE,0,NA,2021-04-05 20:42:14,FALSE,NA,"1379172551847514112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miss_dagg5th",17,TRUE,FALSE,NA,NA
"104","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy I missed this earlier Mike in one of your posts. 
It kin… https://t.co/PtNBg3SoXq",FALSE,0,"MikeWTweets",2021-04-05 19:33:21,TRUE,"1379144197752692742","1379155217229484054","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"105","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy By CPI as part of the 5 yr plan..",FALSE,0,"MikeWTweets",2021-04-05 18:59:45,FALSE,"1379146315167379463","1379146758060699648","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"106","@MikeWTweets @breeshasdad @SEAI_ie @IOMGovernment @bokesy That’s why the electricians have to renew their qualifica… https://t.co/XrAYJ3W7ET",FALSE,1,"MikeWTweets",2021-04-05 18:58:57,TRUE,"1379145731144040452","1379146558600527874","24115805","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spyder_peter",0,FALSE,FALSE,NA,NA
"107","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy Indeed. And they're going to go up.",FALSE,0,"breeshasdad",2021-04-05 18:57:59,FALSE,"1379146145692332032","1379146315167379463","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"108","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy Yep... and as the field changes, so will the tariffs ..",FALSE,1,"MikeWTweets",2021-04-05 18:57:19,FALSE,"1379138568090714116","1379146145692332032","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"109","@spyder_peter @breeshasdad @SEAI_ie @IOMGovernment @bokesy I'm not sure I follow.

Any such works, from installing… https://t.co/DsdfKB10aq",FALSE,0,"spyder_peter",2021-04-05 18:55:40,TRUE,"1379145135586476034","1379145731144040452","2267481443","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"110","@MikeWTweets @breeshasdad @SEAI_ie @IOMGovernment @bokesy So long as you get a qualified electrician to wire in the… https://t.co/bW6ek3u5rY",FALSE,1,"MikeWTweets",2021-04-05 18:53:18,TRUE,"1379144486333349894","1379145135586476034","24115805","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spyder_peter",0,FALSE,FALSE,NA,NA
"111","@spyder_peter @breeshasdad @SEAI_ie @IOMGovernment @bokesy Theoretically, the MEA line workers are more likely to g… https://t.co/lpNxBRN2Pa",FALSE,0,"spyder_peter",2021-04-05 18:50:43,TRUE,"1379143272577310722","1379144486333349894","2267481443","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"112","@spyder_peter @breeshasdad @SEAI_ie @IOMGovernment @bokesy Yes, standby generators are fine. However, I thought you… https://t.co/aeBQyuEj0n",FALSE,0,"spyder_peter",2021-04-05 18:49:34,TRUE,"1379143272577310722","1379144197752692742","2267481443","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"113","@MikeWTweets @breeshasdad @SEAI_ie @IOMGovernment @bokesy As long as you have a proper change over switch, which en… https://t.co/2GWZvPktNv",FALSE,0,"MikeWTweets",2021-04-05 18:45:54,TRUE,"1379142118359371780","1379143272577310722","24115805","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spyder_peter",0,FALSE,FALSE,NA,NA
"114","@spyder_peter @breeshasdad @SEAI_ie @IOMGovernment @bokesy Good question. The MEA know which properties are providi… https://t.co/vB93P0XzyW",FALSE,1,"spyder_peter",2021-04-05 18:41:18,TRUE,"1379141217653506055","1379142118359371780","2267481443","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"115","@breeshasdad @MikeWTweets @SEAI_ie @IOMGovernment @bokesy With a standby genny, you have to have a switch so that t… https://t.co/Z3Jc3uCZSj",FALSE,1,"breeshasdad",2021-04-05 18:37:44,TRUE,"1379134045846708224","1379141217653506055","1092819038","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spyder_peter",0,FALSE,FALSE,NA,NA
"116","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy They already have a feed in tariff called, “Sustainable Generation”.",FALSE,0,"breeshasdad",2021-04-05 18:27:12,FALSE,"1379134045846708224","1379138568090714116","1092819038","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"117","Interested in switching to an #electricvehicle but unsure of how or where to charge? Check out this handy video whi… https://t.co/acFoyxi0Jj",FALSE,0,NA,2021-04-05 18:25:11,TRUE,NA,"1379138061368451078",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",0,FALSE,FALSE,NA,NA
"118","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy Oh yes.. they get revenue for the export.. and the impor… https://t.co/CaOL76j2O8",FALSE,2,"MikeWTweets",2021-04-05 18:09:14,TRUE,"1379118081507725317","1379134045846708224","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"119","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment The Isle of Man doesn't benefit from a Green economy to support… https://t.co/iqYVEQ8QjP",FALSE,0,"breeshasdad",2021-04-05 17:19:40,TRUE,"1379095822210629635","1379121571332296711","1092819038","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chiwawamaster8",0,FALSE,FALSE,NA,NA
"120","@MikeWTweets @breeshasdad @spyder_peter @SEAI_ie @IOMGovernment Depends which car park 🤣",FALSE,1,"MikeWTweets",2021-04-05 17:17:14,FALSE,"1379120581954699273","1379120960595492865","24115805","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlanOfMann",0,FALSE,FALSE,NA,NA
"121","@AlanOfMann @breeshasdad @spyder_peter @SEAI_ie @IOMGovernment I'll park and walk from the far end of the car park. How's that?",FALSE,1,"AlanOfMann",2021-04-05 17:15:44,FALSE,"1379120395207475203","1379120581954699273","1222169073896824833","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"122","@MikeWTweets @breeshasdad @spyder_peter @SEAI_ie @IOMGovernment Every little helps as they say.",FALSE,0,"MikeWTweets",2021-04-05 17:14:59,FALSE,"1379119909595197440","1379120395207475203","24115805","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlanOfMann",0,FALSE,FALSE,NA,NA
"123","@AlanOfMann @breeshasdad @spyder_peter @SEAI_ie @IOMGovernment I've just looked this up. It's up to £1,200 for a co… https://t.co/7pphFPzhxv",FALSE,0,"AlanOfMann",2021-04-05 17:13:03,TRUE,"1379118807743086603","1379119909595197440","1222169073896824833","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"124","@AlanOfMann @breeshasdad @spyder_peter @SEAI_ie @IOMGovernment Dude, I live in Regaby. I'm not going to try that experiment.",FALSE,1,"AlanOfMann",2021-04-05 17:09:35,FALSE,"1379118807743086603","1379119034097147913","1222169073896824833","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"125","@MikeWTweets @breeshasdad @spyder_peter @SEAI_ie @IOMGovernment That's the one. 

Pushbikes may have better metrics… https://t.co/rDmFOkJVep",FALSE,2,"MikeWTweets",2021-04-05 17:08:41,TRUE,"1379117038103318528","1379118807743086603","24115805","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlanOfMann",0,FALSE,FALSE,NA,NA
"126","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy The COMIN arrangements and the 'collective responsibilit… https://t.co/Dvit7K2xGZ",FALSE,1,"breeshasdad",2021-04-05 17:07:55,TRUE,"1379118454016462850","1379118614796722177","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"127","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy You mean Comin.. 😂😂😂 or their biggest lobbying supporters anyway",FALSE,1,"MikeWTweets",2021-04-05 17:07:16,FALSE,"1379117774593740803","1379118454016462850","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"128","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy Those users might be net exporters though. So, maintaini… https://t.co/knnQMtJBBc",FALSE,0,"breeshasdad",2021-04-05 17:05:48,TRUE,"1379115679840931840","1379118081507725317","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"129","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy Gotcha.",FALSE,0,"breeshasdad",2021-04-05 17:05:05,FALSE,"1379115679840931840","1379117903832825860","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"130","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy 100%. Nobody is going to disagree (except maybe, the local housebuilders).",FALSE,0,"breeshasdad",2021-04-05 17:04:34,FALSE,"1379117617009602569","1379117774593740803","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"131","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy I believe all new homes should have a minimum PV and the… https://t.co/jiOHU1z0nL",FALSE,2,"MikeWTweets",2021-04-05 17:03:57,TRUE,"1379115274595676166","1379117617009602569","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"132","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy It's not perfect. Steep hills/gravity &amp; cold batteries (… https://t.co/1iAJIdf7Sh",FALSE,1,"breeshasdad",2021-04-05 17:03:00,TRUE,"1379116938278895618","1379117379846803461","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"133","@AlanOfMann @breeshasdad @spyder_peter @SEAI_ie @IOMGovernment Bicycles are better than EVs in a large number of me… https://t.co/K5jfo1pVkG",FALSE,0,"AlanOfMann",2021-04-05 17:01:39,TRUE,"1379116452226211842","1379117038103318528","1222169073896824833","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"134","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy My colleague often struggles.. the square rule of power… https://t.co/9W2itL3qvS",FALSE,1,"MikeWTweets",2021-04-05 17:01:15,TRUE,"1379115514304331781","1379116938278895618","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"135","@MikeWTweets @breeshasdad @spyder_peter @SEAI_ie @IOMGovernment IOMG need to stop funding electric push bikes and m… https://t.co/3HGpNNzsMl",FALSE,1,"MikeWTweets",2021-04-05 16:59:19,TRUE,"1379103752158855170","1379116452226211842","24115805","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlanOfMann",0,FALSE,FALSE,NA,NA
"136","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy Mr Boot has touched on grants twice in Tynwald.. 
I’ll b… https://t.co/dCWvSRw3tt",FALSE,1,"MikeWTweets",2021-04-05 16:58:45,TRUE,"1379114015033602051","1379116307912790021","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"137","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy I agree ... if they go off grid.
They can’t have cake an… https://t.co/mpg2unWDMM",FALSE,1,"MikeWTweets",2021-04-05 16:56:15,TRUE,"1379113684832825348","1379115679840931840","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"138","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy We have one. It can do that trip return but it's not fun… https://t.co/wzzvDBxkNt",FALSE,0,"breeshasdad",2021-04-05 16:55:35,TRUE,"1379114487995887621","1379115514304331781","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"139","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy There was a UK developer - I can't remember which - who… https://t.co/lYFv02Ol0v",FALSE,0,"breeshasdad",2021-04-05 16:54:38,TRUE,"1379114918402785292","1379115274595676166","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"140","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy All new houses should. No questions. Thermal too. Future… https://t.co/VlQbqjBl4J",FALSE,2,"MikeWTweets",2021-04-05 16:53:13,TRUE,"1379113387385315336","1379114918402785292","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"141","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy I’ll look... 😊 cap test is everything though.. 24kwh is… https://t.co/iR7M8l5RHb",FALSE,1,"MikeWTweets",2021-04-05 16:51:31,TRUE,"1379112426176667654","1379114487995887621","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"142","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy That said, I think it's an academic conversation. I have… https://t.co/thFLj46yiL",FALSE,0,"breeshasdad",2021-04-05 16:49:38,TRUE,"1379113255621263362","1379114015033602051","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"143","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy You can also say that those who have transitioned (defin… https://t.co/JVer4OXr4M",FALSE,0,"breeshasdad",2021-04-05 16:48:19,TRUE,"1379113255621263362","1379113684832825348","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"144","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy There's an interesting discussion about whether -all- ho… https://t.co/MEJDrnLytb",FALSE,1,"breeshasdad",2021-04-05 16:47:08,TRUE,"1379111611399606277","1379113387385315336","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"145","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy It has to be ... as this develops and more transition (o… https://t.co/AcPnyxBOHb",FALSE,0,"MikeWTweets",2021-04-05 16:46:37,TRUE,"1379111923686514688","1379113255621263362","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"146","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy I just searched Autotrader for EVs, ordered by price des… https://t.co/cWSynzZ7h2",FALSE,0,"breeshasdad",2021-04-05 16:43:19,TRUE,"1379112197620707330","1379112426176667654","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"147","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy Could you publish the battery details/spec/cap test pse.. One is 24kwh.",FALSE,0,"MikeWTweets",2021-04-05 16:42:25,FALSE,"1379111019377790984","1379112197620707330","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"148","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy Residential renewable: I've been reliably informed that… https://t.co/nf9uTn0K3Q",FALSE,0,"breeshasdad",2021-04-05 16:41:19,TRUE,"1379111611399606277","1379111923686514688","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"149","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy And now we move to the next subject.. residential renewa… https://t.co/ra24J2VbSV",FALSE,0,"MikeWTweets",2021-04-05 16:40:05,TRUE,"1379110336050180099","1379111611399606277","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"150","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy Well, it was a 100,000+ mile Accord and I loved it. It w… https://t.co/Sp3gbhpuZS",FALSE,0,"breeshasdad",2021-04-05 16:38:27,TRUE,"1379110820907454482","1379111200726908933","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"151","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy &lt;£5k EVs available now.

Add ~£350 for the boat and tran… https://t.co/ZwWCju0ejh",FALSE,0,"breeshasdad",2021-04-05 16:37:44,TRUE,"1379110820907454482","1379111019377790984","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"152","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy I’d ask how much your EV was that replaced the 09 Honda… https://t.co/jKtw3tfbo2",FALSE,0,"MikeWTweets",2021-04-05 16:36:57,TRUE,"1379109556505153537","1379110820907454482","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"153","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy Nobody is subsidising the cost of my transport, thanks.… https://t.co/qrfMh6FXYF",FALSE,0,"breeshasdad",2021-04-05 16:35:45,TRUE,"1379110280739819520","1379110520616321027","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
